Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
1131,CA-2020-011411,2022-02-12,2022-02-13,Same Day,CUS-01069,Joseph Williams,Corporate,United States,New York,New York,80601,East,TEC-COP-56267,Technology,Copiers,Canon imageRUNNER 2630,7180.69,7,0.3,1469.89
1132,CA-2019-011415,2021-01-28,2021-02-01,Second Class,CUS-01002,Karen Davis,Consumer,United States,Los Angeles,California,46848,West,OFF-ENV-21792,Office Supplies,Envelopes,Quality Park Catalog Envelopes,37.26,5,0.1,5.36
1133,CA-2019-011415,2021-01-28,2021-02-01,Second Class,CUS-01002,Karen Davis,Consumer,United States,Los Angeles,California,46848,West,OFF-ENV-21792,Office Supplies,Envelopes,Quality Park Catalog Envelopes,37.26,5,0.1,5.36
1134,CA-2019-011415,2021-01-28,2021-02-01,Second Class,CUS-01002,Karen Davis,Consumer,United States,Los Angeles,California,46848,West,OFF-ENV-21792,Office Supplies,Envelopes,Quality Park Catalog Envelopes,37.26,5,0.1,5.36
1135,CA-2019-011415,2021-01-28,2021-02-01,Second Class,CUS-01002,Karen Davis,Consumer,United States,Los Angeles,California,46848,West,OFF-ENV-21792,Office Supplies,Envelopes,Quality Park Catalog Envelopes,37.26,5,0.1,5.36
1136,CA-2021-011419,2020-07-28,2020-07-28,Same Day,CUS-01001,Linda Smith,Home Office,United States,Portland,Oregon,24541,West,FUR-FUR-82323,Furniture,Furnishings,Deflect-O Chair Mat,243.58,10,0,18.55
1137,CA-2021-011419,2020-07-28,2020-07-28,Same Day,CUS-01001,Linda Smith,Home Office,United States,Portland,Oregon,24541,West,FUR-FUR-82323,Furniture,Furnishings,Deflect-O Chair Mat,243.58,10,0,18.55
1138,CA-2019-011420,2020-06-15,2020-06-20,Second Class,CUS-01094,James Wilson,Corporate,United States,Dallas,Texas,98864,Central,TEC-MAC-43150,Technology,Machines,Fellowes Powershred 79Ci,2672.36,8,0,1136.17
1139,CA-2021-011422,2021-04-13,2021-04-15,First Class,CUS-01088,Sarah Williams,Corporate,United States,Charlotte,North Carolina,57378,South,OFF-BIN-39431,Office Supplies,Binders,Mead Flex Binder,4.53,7,0.5,-0.4
1140,CA-2021-011422,2021-04-13,2021-04-15,First Class,CUS-01088,Sarah Williams,Corporate,United States,Charlotte,North Carolina,57378,South,OFF-BIN-39431,Office Supplies,Binders,Mead Flex Binder,4.53,7,0.5,-0.4
1141,CA-2021-011422,2021-04-13,2021-04-15,First Class,CUS-01088,Sarah Williams,Corporate,United States,Charlotte,North Carolina,57378,South,OFF-BIN-39431,Office Supplies,Binders,Mead Flex Binder,4.53,7,0.5,-0.4
1142,CA-2021-011422,2021-04-13,2021-04-15,First Class,CUS-01088,Sarah Williams,Corporate,United States,Charlotte,North Carolina,57378,South,OFF-BIN-39431,Office Supplies,Binders,Mead Flex Binder,4.53,7,0.5,-0.4
1143,CA-2020-011426,2019-06-17,2019-06-24,Standard Class,CUS-01029,Matthew Martinez,Home Office,United States,Houston,Texas,42765,South,TEC-COM-50737,Technology,Computers,Lenovo ThinkPad X1,973.96,2,0,235.69
1144,CA-2021-011429,2020-05-21,2020-05-27,Standard Class,CUS-01031,Patricia Davis,Consumer,United States,Chicago,Illinois,53724,Central,OFF-LAB-88638,Office Supplies,Labels,Avery Easy Peel Labels,23.59,2,0.5,-3.32
1145,CA-2019-011432,2021-02-11,2021-02-13,First Class,CUS-01101,David Johnson,Home Office,United States,Los Angeles,California,67923,West,TEC-ACC-18623,Technology,Accessories,APC UPS 1500VA,9.71,1,0,1.63
1146,CA-2019-011432,2021-02-11,2021-02-13,First Class,CUS-01101,David Johnson,Home Office,United States,Los Angeles,California,67923,West,TEC-ACC-18623,Technology,Accessories,APC UPS 1500VA,9.71,1,0,1.63
1147,CA-2019-011432,2021-02-11,2021-02-13,First Class,CUS-01101,David Johnson,Home Office,United States,Los Angeles,California,67923,West,TEC-ACC-18623,Technology,Accessories,APC UPS 1500VA,9.71,1,0,1.63
1148,CA-2019-011432,2021-02-11,2021-02-13,First Class,CUS-01101,David Johnson,Home Office,United States,Los Angeles,California,67923,West,TEC-ACC-18623,Technology,Accessories,APC UPS 1500VA,9.71,1,0,1.63
1149,CA-2022-011433,2022-06-18,2022-06-18,Same Day,CUS-01111,Lisa Taylor,Corporate,United States,Baltimore,Maryland,60321,East,FUR-FUR-91163,Furniture,Furnishings,Lorell Dry-Erase Board,8.15,1,0.5,-1.04
1150,CA-2022-011433,2022-06-18,2022-06-18,Same Day,CUS-01111,Lisa Taylor,Corporate,United States,Baltimore,Maryland,60321,East,FUR-FUR-91163,Furniture,Furnishings,Lorell Dry-Erase Board,8.15,1,0.5,-1.04
1151,CA-2019-011434,2019-01-26,2019-02-02,Standard Class,CUS-01102,Jennifer Garcia,Consumer,United States,Phoenix,Arizona,26512,West,OFF-SUP-56581,Office Supplies,Supplies,Dixon Ticonderoga Pencils,34.87,10,0.5,-2.17
1152,CA-2019-011434,2019-01-26,2019-02-02,Standard Class,CUS-01102,Jennifer Garcia,Consumer,United States,Phoenix,Arizona,26512,West,OFF-SUP-56581,Office Supplies,Supplies,Dixon Ticonderoga Pencils,34.87,10,0.5,-2.17
1153,CA-2019-011435,2019-09-19,2019-09-22,First Class,CUS-01066,Margaret White,Home Office,United States,Minneapolis,Minnesota,86502,Central,OFF-ART-71541,Office Supplies,Art,Crayola Colored Pencils,76.63,6,0.2,15.14
1154,CA-2020-011436,2020-05-01,2020-05-07,Standard Class,CUS-01045,Ashley Jackson,Corporate,United States,Seattle,Washington,93958,West,TEC-PHO-34819,Technology,Phones,Google Pixel 7,1618.14,8,0.3,632.37
1155,CA-2020-011436,2020-05-01,2020-05-07,Standard Class,CUS-01045,Ashley Jackson,Corporate,United States,Seattle,Washington,93958,West,TEC-PHO-34819,Technology,Phones,Google Pixel 7,1618.14,8,0.3,632.37
1156,CA-2020-011436,2020-05-01,2020-05-07,Standard Class,CUS-01045,Ashley Jackson,Corporate,United States,Seattle,Washington,93958,West,TEC-PHO-34819,Technology,Phones,Google Pixel 7,1618.14,8,0.3,632.37
1157,CA-2021-011437,2020-11-04,2020-11-07,Second Class,CUS-01059,Jennifer Williams,Home Office,United States,Baltimore,Maryland,38757,East,TEC-COM-71149,Technology,Computers,HP Pavilion 14,848.33,4,0.5,-145.84
1158,CA-2021-011437,2020-11-04,2020-11-07,Second Class,CUS-01059,Jennifer Williams,Home Office,United States,Baltimore,Maryland,38757,East,TEC-COM-71149,Technology,Computers,HP Pavilion 14,848.33,4,0.5,-145.84
1159,CA-2021-011437,2020-11-04,2020-11-07,Second Class,CUS-01059,Jennifer Williams,Home Office,United States,Baltimore,Maryland,38757,East,TEC-COM-71149,Technology,Computers,HP Pavilion 14,848.33,4,0.5,-145.84
1160,CA-2022-011441,2021-03-30,2021-04-02,Second Class,CUS-01047,Linda White,Home Office,United States,New York,New York,56908,East,TEC-MAC-28664,Technology,Machines,Zebra ZT411 Label Printer,542.1,4,0.3,36.63
1161,CA-2020-011443,2020-08-04,2020-08-07,Second Class,CUS-01114,Jessica Jackson,Corporate,United States,Dallas,Texas,54540,Central,OFF-LAB-35688,Office Supplies,Labels,Avery Easy Peel Labels,14.11,5,0,0.82
1162,CA-2020-011443,2020-08-04,2020-08-07,Second Class,CUS-01114,Jessica Jackson,Corporate,United States,Dallas,Texas,54540,Central,OFF-LAB-35688,Office Supplies,Labels,Avery Easy Peel Labels,14.11,5,0,0.82
1163,CA-2022-011445,2020-11-24,2020-11-28,Second Class,CUS-01059,Jennifer Williams,Home Office,United States,San Francisco,California,58804,West,OFF-ART-91684,Office Supplies,Art,Sharpie Permanent Markers,40.03,2,0,4.32
1164,CA-2022-011445,2020-11-24,2020-11-28,Second Class,CUS-01059,Jennifer Williams,Home Office,United States,San Francisco,California,58804,West,OFF-ART-91684,Office Supplies,Art,Sharpie Permanent Markers,40.03,2,0,4.32
1165,CA-2020-011446,2021-12-26,2021-12-27,Same Day,CUS-01041,Emily Williams,Consumer,United States,Atlanta,Georgia,16054,South,OFF-LAB-48559,Office Supplies,Labels,Maco Laser Labels,51.64,6,0.1,3.68
1166,CA-2020-011446,2021-12-26,2021-12-27,Same Day,CUS-01041,Emily Williams,Consumer,United States,Atlanta,Georgia,16054,South,OFF-LAB-48559,Office Supplies,Labels,Maco Laser Labels,51.64,6,0.1,3.68
1167,CA-2020-011446,2021-12-26,2021-12-27,Same Day,CUS-01041,Emily Williams,Consumer,United States,Atlanta,Georgia,16054,South,OFF-LAB-48559,Office Supplies,Labels,Maco Laser Labels,51.64,6,0.1,3.68
1168,CA-2020-011448,2022-04-11,2022-04-11,Same Day,CUS-01094,James Wilson,Corporate,United States,Baltimore,Maryland,96966,East,OFF-PAP-76665,Office Supplies,Paper,Hammermill Premium Copy Paper,39.4,9,0.3,9.83
1169,CA-2020-011448,2022-04-11,2022-04-11,Same Day,CUS-01094,James Wilson,Corporate,United States,Baltimore,Maryland,96966,East,OFF-PAP-76665,Office Supplies,Paper,Hammermill Premium Copy Paper,39.4,9,0.3,9.83
1170,CA-2020-011448,2022-04-11,2022-04-11,Same Day,CUS-01094,James Wilson,Corporate,United States,Baltimore,Maryland,96966,East,OFF-PAP-76665,Office Supplies,Paper,Hammermill Premium Copy Paper,39.4,9,0.3,9.83
1171,CA-2020-011448,2022-04-11,2022-04-11,Same Day,CUS-01094,James Wilson,Corporate,United States,Baltimore,Maryland,96966,East,OFF-PAP-76665,Office Supplies,Paper,Hammermill Premium Copy Paper,39.4,9,0.3,9.83
1172,CA-2020-011453,2022-12-30,2023-01-02,First Class,CUS-01092,Donald Miller,Corporate,United States,Charlotte,North Carolina,45171,South,OFF-APP-86543,Office Supplies,Appliances,ACCO 3-Hole Punch,93.12,4,0.1,37.99
1173,CA-2020-011453,2022-12-30,2023-01-02,First Class,CUS-01092,Donald Miller,Corporate,United States,Charlotte,North Carolina,45171,South,OFF-APP-86543,Office Supplies,Appliances,ACCO 3-Hole Punch,93.12,4,0.1,37.99
1174,CA-2020-011453,2022-12-30,2023-01-02,First Class,CUS-01092,Donald Miller,Corporate,United States,Charlotte,North Carolina,45171,South,OFF-APP-86543,Office Supplies,Appliances,ACCO 3-Hole Punch,93.12,4,0.1,37.99
1175,CA-2020-011453,2022-12-30,2023-01-02,First Class,CUS-01092,Donald Miller,Corporate,United States,Charlotte,North Carolina,45171,South,OFF-APP-86543,Office Supplies,Appliances,ACCO 3-Hole Punch,93.12,4,0.1,37.99
1176,CA-2020-011456,2020-03-23,2020-03-26,First Class,CUS-01114,Jessica Jackson,Corporate,United States,Nashville,Tennessee,30605,South,FUR-BOO-21109,Furniture,Bookcases,Way2Furn 5-Shelf,52.24,2,0.2,11.9
1177,CA-2020-011456,2020-03-23,2020-03-26,First Class,CUS-01114,Jessica Jackson,Corporate,United States,Nashville,Tennessee,30605,South,FUR-BOO-21109,Furniture,Bookcases,Way2Furn 5-Shelf,52.24,2,0.2,11.9
1178,CA-2020-011456,2020-03-23,2020-03-26,First Class,CUS-01114,Jessica Jackson,Corporate,United States,Nashville,Tennessee,30605,South,FUR-BOO-21109,Furniture,Bookcases,Way2Furn 5-Shelf,52.24,2,0.2,11.9
1179,CA-2020-011460,2019-03-26,2019-03-27,Same Day,CUS-01055,James Perez,Corporate,United States,Charlotte,North Carolina,66689,South,FUR-BOO-51552,Furniture,Bookcases,Sauder Cottage Road Bookcase,46.06,1,0,10.44
1180,CA-2020-011460,2019-03-26,2019-03-27,Same Day,CUS-01055,James Perez,Corporate,United States,Charlotte,North Carolina,66689,South,FUR-BOO-51552,Furniture,Bookcases,Sauder Cottage Road Bookcase,46.06,1,0,10.44
1181,CA-2020-011460,2019-03-26,2019-03-27,Same Day,CUS-01055,James Perez,Corporate,United States,Charlotte,North Carolina,66689,South,FUR-BOO-51552,Furniture,Bookcases,Sauder Cottage Road Bookcase,46.06,1,0,10.44
1182,CA-2019-011465,2019-06-18,2019-06-20,First Class,CUS-01101,David Johnson,Home Office,United States,Dallas,Texas,22898,Central,TEC-PHO-15017,Technology,Phones,Google Pixel 7,1341.05,6,0.1,429.19
1183,CA-2019-011465,2019-06-18,2019-06-20,First Class,CUS-01101,David Johnson,Home Office,United States,Dallas,Texas,22898,Central,TEC-PHO-15017,Technology,Phones,Google Pixel 7,1341.05,6,0.1,429.19
1184,CA-2019-011465,2019-06-18,2019-06-20,First Class,CUS-01101,David Johnson,Home Office,United States,Dallas,Texas,22898,Central,TEC-PHO-15017,Technology,Phones,Google Pixel 7,1341.05,6,0.1,429.19
1185,CA-2021-011468,2020-01-26,2020-01-31,Second Class,CUS-01095,Ashley Hernandez,Corporate,United States,Chicago,Illinois,49252,Central,FUR-BOO-63183,Furniture,Bookcases,Sauder Cottage Road Bookcase,74.33,1,0.5,-11.59
1186,CA-2021-011468,2020-01-26,2020-01-31,Second Class,CUS-01095,Ashley Hernandez,Corporate,United States,Chicago,Illinois,49252,Central,FUR-BOO-63183,Furniture,Bookcases,Sauder Cottage Road Bookcase,74.33,1,0.5,-11.59
1187,CA-2022-011471,2020-04-09,2020-04-13,Second Class,CUS-01030,Joseph White,Corporate,United States,Charlotte,North Carolina,54650,South,TEC-ACC-66202,Technology,Accessories,Anker USB-C Hub,1229.83,7,0.1,277.29
1188,CA-2021-011473,2022-03-28,2022-04-01,Second Class,CUS-01095,Ashley Hernandez,Corporate,United States,Baltimore,Maryland,96356,East,FUR-BOO-64938,Furniture,Bookcases,Bush Furniture Cabot Bookcase,1021.77,7,0.2,184.36
1189,CA-2019-011475,2019-11-11,2019-11-14,First Class,CUS-01049,Linda Hernandez,Corporate,United States,Portland,Oregon,18350,West,OFF-APP-72230,Office Supplies,Appliances,Fellowes Saturn Laminator,55.2,10,0.5,-8.44
1190,CA-2019-011475,2019-11-11,2019-11-14,First Class,CUS-01049,Linda Hernandez,Corporate,United States,Portland,Oregon,18350,West,OFF-APP-72230,Office Supplies,Appliances,Fellowes Saturn Laminator,55.2,10,0.5,-8.44
1191,CA-2019-011475,2019-11-11,2019-11-14,First Class,CUS-01049,Linda Hernandez,Corporate,United States,Portland,Oregon,18350,West,OFF-APP-72230,Office Supplies,Appliances,Fellowes Saturn Laminator,55.2,10,0.5,-8.44
1192,CA-2019-011477,2019-08-02,2019-08-05,Second Class,CUS-01106,John Perez,Consumer,United States,Houston,Texas,34470,South,TEC-PHO-47200,Technology,Phones,Motorola Moto G,674.82,5,0,156.47
1193,CA-2019-011477,2019-08-02,2019-08-05,Second Class,CUS-01106,John Perez,Consumer,United States,Houston,Texas,34470,South,TEC-PHO-47200,Technology,Phones,Motorola Moto G,674.82,5,0,156.47
1194,CA-2019-011477,2019-08-02,2019-08-05,Second Class,CUS-01106,John Perez,Consumer,United States,Houston,Texas,34470,South,TEC-PHO-47200,Technology,Phones,Motorola Moto G,674.82,5,0,156.47
1195,CA-2019-011479,2020-10-31,2020-11-01,Same Day,CUS-01021,Joseph Brown,Corporate,United States,Philadelphia,Pennsylvania,80313,East,FUR-FUR-19012,Furniture,Furnishings,Lorell Dry-Erase Board,110.25,4,0,43.9
1196,CA-2019-011479,2020-10-31,2020-11-01,Same Day,CUS-01021,Joseph Brown,Corporate,United States,Philadelphia,Pennsylvania,80313,East,FUR-FUR-19012,Furniture,Furnishings,Lorell Dry-Erase Board,110.25,4,0,43.9
1197,CA-2019-011479,2020-10-31,2020-11-01,Same Day,CUS-01021,Joseph Brown,Corporate,United States,Philadelphia,Pennsylvania,80313,East,FUR-FUR-19012,Furniture,Furnishings,Lorell Dry-Erase Board,110.25,4,0,43.9
1198,CA-2022-011481,2019-11-22,2019-11-24,First Class,CUS-01065,Richard Harris,Corporate,United States,Miami,Florida,36437,South,TEC-COM-18384,Technology,Computers,Apple MacBook Air,3495.18,10,0.1,909.95
1199,CA-2022-011481,2019-11-22,2019-11-24,First Class,CUS-01065,Richard Harris,Corporate,United States,Miami,Florida,36437,South,TEC-COM-18384,Technology,Computers,Apple MacBook Air,3495.18,10,0.1,909.95
1200,CA-2022-011481,2019-11-22,2019-11-24,First Class,CUS-01065,Richard Harris,Corporate,United States,Miami,Florida,36437,South,TEC-COM-18384,Technology,Computers,Apple MacBook Air,3495.18,10,0.1,909.95
1201,CA-2022-011481,2019-11-22,2019-11-24,First Class,CUS-01065,Richard Harris,Corporate,United States,Miami,Florida,36437,South,TEC-COM-18384,Technology,Computers,Apple MacBook Air,3495.18,10,0.1,909.95
1202,CA-2022-011485,2022-03-25,2022-04-01,Standard Class,CUS-01012,Michael Williams,Corporate,United States,Kansas City,Missouri,55453,Central,OFF-FAS-90350,Office Supplies,Fasteners,Acme Scissors,22.26,3,0.4,-1.67
1203,CA-2022-011485,2022-03-25,2022-04-01,Standard Class,CUS-01012,Michael Williams,Corporate,United States,Kansas City,Missouri,55453,Central,OFF-FAS-90350,Office Supplies,Fasteners,Acme Scissors,22.26,3,0.4,-1.67
1204,CA-2022-011485,2022-03-25,2022-04-01,Standard Class,CUS-01012,Michael Williams,Corporate,United States,Kansas City,Missouri,55453,Central,OFF-FAS-90350,Office Supplies,Fasteners,Acme Scissors,22.26,3,0.4,-1.67
1205,CA-2022-011485,2022-03-25,2022-04-01,Standard Class,CUS-01012,Michael Williams,Corporate,United States,Kansas City,Missouri,55453,Central,OFF-FAS-90350,Office Supplies,Fasteners,Acme Scissors,22.26,3,0.4,-1.67
1206,CA-2022-011489,2022-09-11,2022-09-16,Second Class,CUS-01073,Patricia Davis,Consumer,United States,Baltimore,Maryland,15723,East,TEC-COM-92324,Technology,Computers,Lenovo ThinkPad X1,518.33,2,0.1,214.32
1207,CA-2022-011489,2022-09-11,2022-09-16,Second Class,CUS-01073,Patricia Davis,Consumer,United States,Baltimore,Maryland,15723,East,TEC-COM-92324,Technology,Computers,Lenovo ThinkPad X1,518.33,2,0.1,214.32
1208,CA-2022-011489,2022-09-11,2022-09-16,Second Class,CUS-01073,Patricia Davis,Consumer,United States,Baltimore,Maryland,15723,East,TEC-COM-92324,Technology,Computers,Lenovo ThinkPad X1,518.33,2,0.1,214.32
1209,CA-2022-011489,2022-09-11,2022-09-16,Second Class,CUS-01073,Patricia Davis,Consumer,United States,Baltimore,Maryland,15723,East,TEC-COM-92324,Technology,Computers,Lenovo ThinkPad X1,518.33,2,0.1,214.32
1210,CA-2019-011493,2019-06-06,2019-06-13,Standard Class,CUS-01099,Patricia Johnson,Home Office,United States,Kansas City,Missouri,69105,Central,TEC-ACC-76330,Technology,Accessories,Anker USB-C Hub,6.36,1,0,1.94
1211,CA-2019-011493,2019-06-06,2019-06-13,Standard Class,CUS-01099,Patricia Johnson,Home Office,United States,Kansas City,Missouri,69105,Central,TEC-ACC-76330,Technology,Accessories,Anker USB-C Hub,6.36,1,0,1.94
1212,CA-2019-011493,2019-06-06,2019-06-13,Standard Class,CUS-01099,Patricia Johnson,Home Office,United States,Kansas City,Missouri,69105,Central,TEC-ACC-76330,Technology,Accessories,Anker USB-C Hub,6.36,1,0,1.94
1213,CA-2019-011493,2019-06-06,2019-06-13,Standard Class,CUS-01099,Patricia Johnson,Home Office,United States,Kansas City,Missouri,69105,Central,TEC-ACC-76330,Technology,Accessories,Anker USB-C Hub,6.36,1,0,1.94
1214,CA-2022-011496,2021-03-28,2021-04-01,Second Class,CUS-01005,John Smith,Consumer,United States,Boston,Massachusetts,25031,East,OFF-ART-97856,Office Supplies,Art,Faber-Castell Watercolor,68.89,8,0.5,-2.66
1215,CA-2022-011496,2021-03-28,2021-04-01,Second Class,CUS-01005,John Smith,Consumer,United States,Boston,Massachusetts,25031,East,OFF-ART-97856,Office Supplies,Art,Faber-Castell Watercolor,68.89,8,0.5,-2.66
1216,CA-2022-011499,2021-08-22,2021-08-24,First Class,CUS-01022,Karen Taylor,Home Office,United States,Washington,District of Columbia,23174,East,TEC-ACC-80078,Technology,Accessories,Logitech MX Master Mouse,565.5,3,0,180.14
1217,CA-2021-011501,2021-06-21,2021-06-23,First Class,CUS-01028,Sarah Garcia,Corporate,United States,Washington,District of Columbia,38333,East,FUR-CHA-61199,Furniture,Chairs,HON Ignition 2.0 Task Chair,5185.45,8,0,1500.06
1218,CA-2022-011503,2020-05-26,2020-05-28,First Class,CUS-01026,Robert Perez,Home Office,United States,New York,New York,65270,East,TEC-PHO-35185,Technology,Phones,Google Pixel 7,1582.13,2,0.1,685.85
1219,CA-2020-011505,2019-04-01,2019-04-01,Same Day,CUS-01105,Sarah Lee,Home Office,United States,Minneapolis,Minnesota,83669,Central,OFF-LAB-37147,Office Supplies,Labels,Maco Laser Labels,69.36,7,0.4,-3.41
1220,CA-2020-011505,2019-04-01,2019-04-01,Same Day,CUS-01105,Sarah Lee,Home Office,United States,Minneapolis,Minnesota,83669,Central,OFF-LAB-37147,Office Supplies,Labels,Maco Laser Labels,69.36,7,0.4,-3.41
1221,CA-2019-011507,2020-10-24,2020-10-27,Second Class,CUS-01052,Michael Thompson,Corporate,United States,Chicago,Illinois,61011,Central,TEC-COP-18652,Technology,Copiers,Brother MFC-L8900CDW,1904.97,5,0.3,128.73
1222,CA-2019-011507,2020-10-24,2020-10-27,Second Class,CUS-01052,Michael Thompson,Corporate,United States,Chicago,Illinois,61011,Central,TEC-COP-18652,Technology,Copiers,Brother MFC-L8900CDW,1904.97,5,0.3,128.73
1223,CA-2022-011510,2022-05-11,2022-05-11,Same Day,CUS-01092,Donald Miller,Corporate,United States,San Francisco,California,22418,West,OFF-ENV-98853,Office Supplies,Envelopes,Staples 10-Envelope Box,25.61,3,0.3,3.08
